	Batf	Irf4	Maf	Stat3	Rorc	Fosl2	Nfe2l2	Hif1a	Ikzf3	Etv6	Kdm6b	Jmjd6	Id2	Ski	Lef1	Atf6	Trib3	Sirt2	Prkrir	Satb1	Nfatc2	Crem	Ddit3	Aes	Inhba	Zfp36l2	Egr2	Bcl11b
Tbc1d22b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.856514944746	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d23	0	0	0	0	0	0.88723529741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d2b	0.874492550228	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954156245022	0	0	0	0	0.943290470061	0	0	0	0	0	0	0	0
Tbc1d4	-0.972423521022	-0.980603651694	0.996995122455	-0.997839606515	-0.962303231152	0	0	0	-0.914827011211	0	0	0	0.94236920388	0	0	0.980132507351	0	0	0.97128576902	0	0	0	0	0	0	0	0	0
Tbc1d5	0	0	-0.884927584869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d7	0	0	-0.877214141139	0	0	0	0	0	0	0	0	-0.970514823865	0.925674483079	0	0	0.945266456871	0	0	0	-0.896526590668	0	-0.942314347739	-0.896426960872	-0.949618784936	-0.965276394031	0	0	-0.958590710308
Tbc1d9b	0	0	0	0	0	0	0	0	0	0	0.950359250761	0	0	0	0.961526374473	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbca	0	0	0	0	0	0	0	0	0	0	0	0.901807662007	0	0.913491383578	0	0	0	0.896456569188	0	0	0	0	0	0	0	0	0	0
Tbcb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875680725303	0	0	0	0.909715914228	0	0	0	-0.910773651589	0	0	0
Tbcc	0	0	0	0	0	0	-0.916248046732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.9563359307	0	0
Tbccd1	0	0	0	0	0	0	0	0	-0.896489884954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbcd	0	0	0	0	0	0	0	0	0	0	0.970863880769	0.931684238169	0	0	0.959554692646	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbkbp1	0	0	0	-0.993282854236	0	0	0	0	0	-0.997477793043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbl1xr1	-0.952702064959	0	0	0.936337923879	0	0.926823913315	0	0	0	0	0	0	0	0	0	0	0.892276431514	0	0	0	0	0	0	0	0	0	0	-0.905356936856
Tbl2	0	0	0	0	0	0	0	0.993434902212	0	0	0.877906401078	0	0	0	0	0	0.857186521962	0	0	0	0	0	0	0	0	0	0	0
Tbl3	0	0	0	0	0	-0.93623168647	0	0	-0.970923830399	0	0.894700136468	0	0	0	0	0	0	0	0	0	0	0	0	0.979516894902	0	0	0	0
Tbp	0	0	0	0	0	0	0	0	-0.901245896825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbrg1	0.948249809505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.986901303577	0	0	-0.956765911927
Tbrg4	0	0	0	0	0	-0.937526873827	0	0	-0.966152087506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbx21	0.887424716625	0	-0.999176743259	-0.997519742431	-0.987766509706	-0.998269587742	-0.936818977903	0	-0.981421664761	-0.961228278082	0.973511444795	0.954164854987	0	0	0.976128873946	0	0	0	0	0	0	0	0	0.944431290332	0	0	0.98336554895	0.965530007878
Tbxa2r	0	0	0	0	0	0.901321199024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tcea1	0	0	0	0	0	0	0	0	0	0	0.893180477767	0	0	0	0	0	0	0.970640021697	0	0	0.962723159513	0	0	0	0	0	0	0
Tceb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.953988350718	0	0	0	0	0	0	0	0	-0.964521305045	0	0	0
Tceb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.921119811958	0	0	0	-0.978097175757	0	0	0
Tcf19	0	0	0	0	0	0	0	0	0	0	0	-0.985600872547	0	0	0	0	0.953024034715	-0.958496324185	0	0	0	0	0	0	0	-0.92400343985	0	-0.966676454857
Tcf25	0	0.919440868918	0	0	0	0	0	0.970338672946	0	0	0	0	0	0	0	0	0.874479635282	0	0	0	0	0	0	0	0	0	0	0
Tcf3	0	0	0	0	0	0	0	0	0	0	0.978341634774	0.923207728304	0	0	0.967759988635	0	0	0	0	0	0	0	0	0	0	0	0	0
Tcfap4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.908355539866	0	0	0	0	0.93314362712	0	0	0	0	0	0	0
Tcfe3	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.943939886527	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tcfeb	0	0	0	0	0	0	0	0	0	-0.979539185972	0	0	0	0	0	0	0.941607222038	-0.979444799849	0	0	0	0	0	0	0	0	0	-0.973189097354
Tchp	0	0	0	0	0	0	0.952098463552	0	0	0	0.943854422723	0	0	0	0.904097912514	0	0	0	0.949808213045	0	0	0	0	0	0	0	0	0
Tcirg1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.948617243296	0	0	0	0	0	0	0	0	0	0
Tcn2	0	0	0	0	-0.949650246977	0.955202355686	0.955503704437	0	0	0	0	0	0	0	0	0	0	0.862236266031	0	0	0	0	0	0	0	0	0	-0.877534005223
Tcof1	0	0	0	0	0	0	0	0	0	0	0.855477444046	0	0	0	0.943600428776	0	0	0	0	0	0	0	0	0	0	0	0	0
Tcp11l2	0.88414001524	0	0	0.860634812669	0	0.946101623409	-0.876621606032	0	0	0	0	0	0.985535259956	0.958172793374	0	0.938787458726	0	0	0	0	0	0	0	0	0	0	0	-0.945942969807
Tcta	0	0	0	0	0	0	0	0	0	0	0	0	0	0.912079349431	0	0	0.967264915687	-0.92401917087	0	0	0	0	0	0	0	0	0	0
Tdg	0	0	0	0	0	0	0	0.867380719707	0	0	0	0	0	0	0	0	-0.904056505826	0	0	0.861104055724	0	0	0	0	0	0	0	0
Tdrd3	0	0	0	0	0	0	0	0	0	0	0	0	0.925192325078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tdrkh	0	0.945455876085	0	0.979159581384	-0.950400092289	0	0	0	0	0	0	0	0.946928179983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tec	0.998949584354	0.980877269264	0	0.993822350606	0.991557929992	0	0	0.996939157687	0	0	0.994214103983	0.900722806504	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945386996371	0	0
Tecpr1	0.922114262836	0	0	0	0	0.990533344239	0	0.916212132301	0.956119316885	0	0	0	0.985294180956	0	0.98210849416	0	0.960768697614	0	0	0	0	0	0	0	0	-0.971369542647	0	-0.980330980672
Tecpr2	0	0	0	0	0	0	0	0	0	0	0.964432237428	0	0	0	0.960557753488	0	0	0	0	0.958982130019	0	0	0	0	0	0	0	0
Tecr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.888671567754	0	0
Tef	0	0	0	0	0	0	0	0.944082586778	0	0	0	0	0.96365734064	0	0	0	0.96275759937	0	0	0	0	0	0	0	0	0	0	0
Telo2	0	0	0	0	0	0	0	0	0	0	0.892099927246	0	0	0	0.956437885565	0	0	0	0	0	0	0	0	0	0	0	0	0
Tep1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.946776713895
Terf1	-0.878131784003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Terf2ip	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.895955030256	0	0
Tert	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.948218724109
Tes	0	0	0	0	0	0.889723577096	0	0.916246572158	0.904481055926	0	0.880902668658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.90938407811
Tesc	0	0	0	0	0	0	0	0	0	0	0.886628294926	0	0	0	0.854272049042	0	0	0	0	0.965052154859	0.924292583807	0.958043643909	0.90399028796	0.97761409279	0.924671422237	0.952606451446	0	0.907447188631
Tesk1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.983456210083	0	0	0	0	0	0	0	0	0	0	0	-0.973162878987	-0.965884660158	-0.985558923159
Tesk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.939058026491
Tet2	0	0	-0.933484001552	0	0	0	0	0.85967910663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tet3	-0.96245005401	0	-0.92200035657	0	0	0	0	0	0	0	0	0	0	0	0.875387986517	0	0	0	0	0	0	0	0	0	0	0	0	0
Tex10	-0.900123750695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91012058255	0	0	0	0	0	0	0	0	0	0	0
Tex15	-0.952120017199	0.966335039541	0	0.978264145095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.923943880253	0	0	0	0	0	0	0	0
Tex2	0	0	0	0	0.976404392804	0	0	0.909647034513	0	0	0	0	0	0	0.924064419753	0	0.894256723306	0	0	0	0	0	0	0	0	0	0	0
Tex261	0	0	0	0	0	0	0	0.884596343348	0	0	0.962443335672	0	0	0	0.913362234114	0	0	0	0	0	0	0	0	0	0	0	0	0
Tex264	0	0	0	0	0	0	0	0	0	-0.965711618932	0	0	0	0	0	0	0	0	0	0	0	0	-0.940541986094	0	-0.949928161673	-0.942812496723	-0.944223044896	-0.887434060806
Tex9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.939316971531	0	0	0	0	0	0
Tfb1m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.923763071002	0	0	0	0	0	0	0
Tfb2m	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.911024628803	0	0	0	0	0	0	0	0	0	0	0
Tfdp1	-0.937033968517	0	0	0	0	-0.870428827619	0	0	-0.928292764779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tfdp2	0	0	-0.87966818034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.947195088876	0	0	0	0	0	0	-0.957211624175
Tfg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.877122894326	0	0	0	0	0	0	0	0	0	0	0
Tfip11	0	0	0	0	0	0	0	0	0	0	0.951452716228	0	0	-0.93231466236	0.93723766515	0	0	0	0	0	0	0	0	0	0	0	0	0
Tfpi	0	0	0	0	0	0	0.965039239912	0	0	0	0.90630636836	0	-0.916699002653	0	0	0	0	0	0.956777979155	0	0	0.913508603507	0	0	0	0	0	0
Tfpt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.863910904089	0	0	0	0	0	0	0	0	0	0	0	0
Tfrc	0	0	-0.975711304311	0	0	-0.924045389238	0	0.917981479967	-0.953614464149	0	0	0	0	0	0	0	0.915519030174	0	0	0	0	0	0	0	0	0	0	0
Tg	0.99446809793	0.998170382584	-0.981143750066	0	-0.995495684457	0.978668813418	0	0.931309704721	0.99674543349	0.996495744525	0	0	0.987976184839	0	0	0	0	0	0	0	0	0	-0.987782240727	0	0	0	-0.989140352165	-0.997603641207
Tgds	0	0	-0.919572535736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgfb1	0	0	0	0	0	0	0	0	0	0	0.901080120023	0	0	-0.947694356759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgfb3	-0.97126991285	0	0	0	0	0.999535061927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgfbr1	-0.939802628129	-0.983152077019	0	0	0	0	0	0	0	0	0	0	0	0	0	0.974247596744	0.935382217841	0	0.964720671233	0	0	0	0	0	0	0	0	0
Tgfbr2	0.898264661693	0	0	0	0	0	0	0	0	0	0.858426356823	0	0	0	0.967523214616	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgfbr3	0.998579355889	0.991497660242	-0.972292429184	0	0	0	0	0.869421281249	0	0	0.988419598001	0	0	0	0.974845989263	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgfbrap1	0	0	0	0	0	0	0	0	-0.883632397512	0	0	0	0	0	0.878935291813	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgif1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.898985873544
Tgif2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.870144518251	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgm1	-0.966870470777	0	0	0	0	0.998458816388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgm2	-0.96364561157	0	0	0.999758920999	-0.996649292628	0.981854500213	0	0.999074428836	0.963954384409	-0.98068755047	0.999595331677	0.998273702156	0	0	0.999177748408	0	0	0	0.994614467323	0.99938008257	0.983133079913	0.998191907495	0.998101502869	0.998885009622	0.996741128508	0	0.999388692534	0.999763225981
Tgoln1	0	0.974127057243	0	0.949128025864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgs1	0	0	0	0	0	0	0	0	-0.908455947899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgtp2	-0.993749541179	-0.987824190115	0	-0.999119062851	0	-0.963456839323	0	0.958487057071	0	0.936182944522	0	0	0.943505719169	0	0	0.956046132189	0	0	0	0	0.86968388516	0	0	0	-0.941076840792	0	-0.96786152507	-0.933504976246
Thap1	0	0	0	0	0	0	0	0	-0.920427254517	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.94324247795	-0.949985842082	-0.92800960641	0	-0.9283084958	0
Thap2	-0.922865562699	0	-0.917758224702	0	0	0	0	0	-0.926824536197	0	0	0	0	0	0	0.907412748774	0	0.91718936325	0	0	0.942373508862	0	0	0	0	0	0	0
Thap6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.953308163538	0	0	0	0	0	0	0	0	0	0	0	0
Thbs1	0	-0.91210554466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Them4	0	0	0	0	0	0	0	0	0	0	0.96319670755	0	0	0	0	0.857767694553	0	0	0	0.892039657496	0	0	0	0	0	0.865172263861	0	0
Themis	0.998678370478	0.991390035688	-0.952140991893	0.994136614304	-0.989082671757	0.858168057893	0	0.991398645653	0.902604083706	0.980653410192	0.941267128448	0	0	0	0	0	0.971643082539	0	0	0.980059322654	0	0	0	0	0	0.979495369992	0.977648532647	0.960682597971
Thg1l	0	0	0	0	0	0	0	0	0	0	0.953781711575	0.901506313256	0	0	0.974970833746	0.938391400368	0	0	0.936721067291	0	0	0	0	0	0	0	0.914800098154	0.939532220639
Thoc1	0	0	0	0	0	0	0	0	-0.945497257559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thoc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869924964161	0	0	0	0	0	0	0	0	0	0	0
Thoc3	0	0	0	0	0	0	0	0	-0.884057135067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thoc4	0	0	0	0	0	0	0	0	-0.931145323168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thoc5	0	0	0	0	0	0	0	0	-0.898781370277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thoc6	0	0	0	0	0	0	0	0	0	0	0	-0.91699264837	0	0	0	0	0.853178583575	-0.979853806383	0	0	0	0	0	0	-0.923788449236	0	0	0
Thoc7	0	0	-0.904559898482	0	0	0	0	0	-0.885881933447	0	0	0	0	0	0	0	0	0.965013410019	0	0	0.944470035172	0	0	0	0	0	0	0
Thop1	0	0	0	0	0	-0.959382505008	0	0	-0.943363082441	0	0.918519602736	0	0	0	0	0	-0.884565771397	0	0	0	0	0	0	0	0	0	0	0
Thra	0	0.983697032576	0	0.96347653139	0	0.98092892905	0.973718083939	0.880144991799	0.889525547917	-0.900343984982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thrap3	0	0	0	0	0	0	0	0	-0.88044424402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thumpd1	0	0	0	0	0	0	0	0	-0.897711660881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thy1	0	-0.976219940642	-0.983660713349	0	0	-0.941339024467	0	0.947074549376	0	0	0.935773971217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thyn1	0	0	0	0	0	0	0	0	0	0	0	0	-0.939189118329	0	0	0	-0.937547848521	0	0	0	0	-0.969612912022	-0.973802607154	-0.943368326115	-0.979098717397	0	0	0
Tia1	0	0	0	0	-0.899562677629	0	0	0	0	0	0	0	0	0	0	0	0.900597962021	0	0	0	0	0	0	0	0	0	0	0
Tial1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978087640827	0.891441264976	0	0	0	0.962520825351	0	0	0	0	0	0	0
Tiam1	0	0	0	0.995862912148	0	0.939355716371	0	0	0	0	0.896912897296	0	0	0	0.919501138668	0	0	0	0.956898518656	0	0	0	0	0	0	0	0	0
Ticam1	0	0	0	0.941284348376	0	0	0	0	0	0	0	0	0	0	0.859128068914	-0.890097846948	0	0	0	0	0	0	0	0	0	0	0	0
Ticam2	0.868758313997	-0.965381267501	-0.916316214487	-0.987651148889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879576734154	0	0	0	0	0	-0.955040743343	-0.980934003125
Tigd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.913969236598	0	0	0	0	0	0	0	0	0	0	0	0
Tigit	0	0	0.88569841878	0	-0.962072509517	0.995230079771	0	0.976821976073	0.954483423666	0	0	-0.880360345243	0.995298959486	0.993899840285	0	0	0.984471929364	0	0	0	0	0	-0.985569410506	-0.973723952052	-0.989470703596	-0.966440489549	-0.96294295932	-0.996628317934
Timd2	0.983821877058	0	-0.977950352899	0.998445901442	0.997851813904	-0.915686973666	0	-0.954789047015	0	0	0.991415865581	0.968857759085	-0.996880014263	-0.911062053632	0	0	-0.993529306891	0	0	0	0	0.965383638485	0	0	0	0.976473272518	0.901588107917	0.980907404139
Timeless	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.890679283134	0	0	0	0	0	0	0	0	0	0	0	0	0
Timm10	0	0	0	0	0.895905531472	-0.942025945697	0	0	-0.97378163246	0	0.878319679365	0	-0.959686638071	0	0	0	0	0	0.925571163508	0	0	0	0	0.882547171842	0	0	0.867583053868	0
Timm13	0	0	0	0	0	0	0	0	0	0	0.933888389033	0	-0.949241240443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timm17a	0	0	0	0	0	0	0	0	-0.944857529391	0	0	0	0	0	0	0.949360494901	0	0	0	0	0	0	0	0	0	0	0	0
Timm17b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85173210957	0	0	0	0.92391805036	0	0	0	0	0	0	0
Timm22	0	0	0	0	0	0	0	0	-0.921795853303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timm23	0	0	0	0	0	0	0	0	-0.9182930794	0	0	0	0	0	0	0.920809853243	0	0	0	0	0	0	0	0	0	0	0	0
Timm44	0	0	0	0	0	0	0	0	0	0	0.866239899436	0	0	0	0	0	0.854736987115	0	0	0	0	0	0	0	0	0	0	0
Timm50	0	0	0	0	0	-0.893385630237	0	0	-0.911654588739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timm8a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.981652166052	0.920951917654	0	0	0	0.923900830431	0	0	0	0	0	0	0
Timm8b	0	0	-0.971574045914	0	0	0	0	0	-0.898634547419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.914931884681	0	0	0
Timm9	-0.89356915881	0	0	0	0	-0.944511446939	0	0	-0.936305097899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Timp1	0	0	0	0.99959963666	-0.999501851017	-0.986355961532	0	0.965237269092	0	0	0.998773080086	0.961767453474	0	0	0.973515749777	0	0.938042696813	0	0	0	0	0.97072612134	0	0	0	0.993783605767	0.99480819152	0.988290448536
Timp2	0	0	0	0.974553250477	0.983283754289	-0.988511111344	0	0	-0.884219688945	0.994691957002	0.960506093702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93480104525	0	0
Tinf2	0	0.949403544722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.929566186948	0	0	0	0	0	0	0	0	0	0	0
Tiparp	0.977682972504	0.910043092871	0	0.991902328565	-0.97085041897	0.983774522255	0	0.976490492447	0	0	0	-0.962691262991	0	0	0	0.963523886193	0	-0.983188782734	0	0	0	0	0	0	0	0	-0.963121244219	-0.99219741382
Tipin	-0.873197487232	0	0	0	0	0	0	0	-0.936735079127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tirap	0.973687949063	0.86718699551	0	0	0	0	0	0.983955331505	0	-0.926599058236	-0.964814950762	-0.948255429824	0.981540236516	0	-0.963593174835	0	0.920530029403	-0.973582372867	-0.97958113536	0	0	0	-0.932786592976	-0.888519501222	-0.941957777941	0	-0.912608937317	-0.99750401141
Tjap1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.933027801957	0	0
Tjp2	-0.894035845752	0	0	0.974234681797	0.945554890675	0	0	0	-0.917899803887	0	0.965129644538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tk1	-0.884088597108	0	0	0	0	0	0	0	-0.890470147767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tk2	0	0	0	0	0	0.918110629431	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871965525703	0	0	0	0	0	0	0	0
Tkt	0	0	0	0	0	0	0	0.918997455756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tlcd1	0	0.932799228547	0	0	0	0	0	0	0	0	0	-0.895682359234	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.971857204283	-0.965889903831	-0.93763699097
Tlcd2	0	0	0	0	0	0	0.887803555054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.916913993267	0	0	0
Tle1	0.973175656187	0.898514350658	0.891518754655	0.96910744805	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.910642559752	0	0	0	0	0	0	0	0	0	0
Tle3	0	0	0	0.916608190659	0	0	0	0	0	0	0.955667293759	0.899435616839	0	0	0.975155947979	0	0	0	0	0	0	0	0	0	0	0	0	0
Tle4	0	0	0	0	0	0	0	0	-0.957311253972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tle6	0	0	0	0	0	0.942097990004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tlk1	-0.910847063018	0	-0.917973215316	0	-0.876521976236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.883522280369
Tln1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867234350314	-0.920783824316	0	-0.953908109865	0	0	0	0	0	0	0	-0.940447599971	0	-0.970913343052
Tlr1	0	-0.993314316277	0	0	0	0	0	0	0	0	-0.981904082724	-0.993177980766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.994342076285
Tlr7	0	0	0	-0.99861042652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm2d1	0	0	0	0	0	0	-0.874403532138	0	0	0	0	0	0.938012561938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm2d3	0	0	0	0	0	0	0	0	-0.948077144925	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.872290331715	0	0	0	0	0
Tm4sf5	-0.995826035888	0.98364537279	0	0	0	0.861878952512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm6sf1	0.986869804425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm7sf2	0	0	0	0	0	0	0	0	0	0	0	0	0.980601750406	0	0	0	0.943725273259	0	0	0	0	0	-0.893647813913	0	0	0	0	0
Tm7sf3	-0.872610195799	0	-0.950153639634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm9sf1	-0.895331033109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tm9sf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954349969219	0	0	0	0	0	0	0	0	0	0	0
Tm9sf3	0	0	0	0	0	0	0	0	-0.889888100007	0	0	0	0	0	0	0	0.877325228487	0	0	0	0	0	0	0	0	0	0	0
Tm9sf4	0	0	0	0	0	0	0	0	-0.899405367424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmbim1	0	0	-0.925744339454	0	0	-0.912126519354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.992134489738
Tmbim4	0	0	0	0	0	0	0	0	0	0	0.91259594729	0	0	0	0	0	0	0.926638799082	0	0	0	0	0	0	0	0	0	0
Tmc6	-0.909174331169	0	-0.91679863245	0	0	0	0	0	-0.965643451176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.918230155318	0	-0.936053401571
Tmc8	-0.878194708085	-0.954186024561	0	0	0	0	0	0	-0.928638847231	-0.983372311306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.913059893239	0	0
Tmcc1	-0.901392719684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.895341520456	0	-0.947982758802
Tmco4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.926614789257	0	0
Tmco7	0	0	0.932730348833	0	0	-0.913096598953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmed1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858125008072	0	0	0	0	0	0	0	0	0
Tmed2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.971010250163	0	0	0	0	0	0	0	0	0	0	0
Tmed4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.955533839312	0.882120978609	0	0	0	0	0	0	0	0	0	0	0
Tmed5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.887773420179	0.980072237601	0	0	0	0	0	0	0	0	0	0
Tmed7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.949890007706	0.974548945495	0	0	0	0	0	0	0	0	0	0	0
Tmed8	0	0	-0.899929734775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850754878621
Tmed9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91299631063	0	0	0	0	0	0	0	0	0	0	0
