Hybridization REF_at	Iron01	Iron02	Iron03	Iron04	Iron05	Iron06	Iron07	Iron08	Iron09	Iron10	Iron11	Iron12	Iron13	Iron14	Iron15	Iron16	Iron17	Iron18	Iron19	Iron20	Iron21	Iron22	Iron23	Iron24
Composite Element REF_at	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2	normalized log 2
GBAA2026_at	9.67485812	9.388082336	9.382602376	9.631609833	9.626737293	9.525352464	9.452961379	9.511210483	9.448840164	9.021415596	8.732568166	9.197560141	9.143706875	9.310638202	9.301273973	9.328405635	9.224311738	8.174081774	9.245865603	9.629347439	8.365101095	8.497879253	9.447350418	9.66069078
GBAA2027_at	4.792079336	4.77156513	4.77996709	4.843357758	4.894830639	4.808061202	4.808869298	4.771159197	4.696037593	4.946044235	5.000081658	4.973835889	4.861783508	4.66467444	4.820141401	4.874461752	4.763121922	4.827206733	5.036814468	4.623924728	4.802559036	4.71892629	4.748208734	4.69542007
GBAA2028_at	4.724543796	4.786634322	4.631130322	4.624859201	4.828626522	4.803689858	4.644282323	4.630706217	4.572339978	4.876179527	4.654784313	4.669700591	4.633742328	4.639673104	4.699240223	4.764784041	4.728474274	4.763956615	4.790764823	4.657327683	4.767512495	4.655227807	4.666853357	4.645625483
GBAA2029_at	12.61120939	12.5008682	12.80764448	12.77697504	12.5044782	12.55121701	12.7717847	12.84511743	13.01391944	13.01798733	13.13702869	13.15353093	12.84764422	12.93201992	13.05395275	13.10926004	13.29191236	13.15939063	13.28840544	13.44002905	13.08173328	12.82122551	13.42989864	13.5831969
GBAA2031_at	5.44870924	5.388281341	5.53577676	5.492816978	5.421665023	5.527415645	5.51667699	5.580267097	4.980158744	5.107683493	5.33964526	5.405916207	5.258596162	5.005356162	4.977739653	5.43353879	4.911250854	4.868707195	4.951570782	5.00976413	4.884230407	4.994626477	4.938700044	4.871737741
GBAA2032_at	7.329300227	6.823136631	8.494900351	8.527953085	7.753938249	7.798126681	8.102564646	8.331683137	6.067479857	5.846739919	6.081246865	6.775300394	6.359168629	6.114874503	6.361000048	6.954572178	6.100158168	5.987671512	6.193959229	6.935131816	5.74860789	6.270964061	6.596867523	6.617310236
GBAA2033_at	9.829602682	9.550709741	10.03568433	10.1207067	9.928712266	9.907841236	9.941455235	10.06932126	8.570769954	8.277107106	8.32919604	9.218438285	8.922799927	8.530780864	8.840624113	9.228565939	8.285008368	8.120121148	7.831375058	8.290278173	8.579978177	9.222916784	8.136376718	8.148096393
GBAA2035_at	11.97171318	11.86532261	11.92736849	11.80314361	12.03574586	11.90871902	11.76841214	11.48923751	14.29742081	14.08735788	14.11637929	13.83722797	13.91865133	14.37830011	14.19854041	13.33875879	14.69552471	14.67003005	14.66202575	14.71443767	14.76487621	14.77347142	14.75236268	14.75135498
GBAA2036_at	7.228283533	6.960978444	7.573538857	7.570934325	7.39761117	7.173260069	7.551027106	7.808293678	6.043315498	6.046313445	5.755541839	5.929453335	6.18789498	5.992765297	6.189525986	6.731304831	5.850245837	5.205002321	5.797377798	5.824759878	5.621335089	5.644592904	6.324523241	6.318925297
GBAA2037_at	10.96893037	10.83912064	10.72958859	10.72910616	10.88529092	10.82541177	10.82294379	10.82737875	10.8498032	10.9436229	10.99315535	10.90821216	10.87422969	10.71495977	10.78217615	10.92510913	11.24675624	11.1768348	11.18592321	11.54368845	10.81208527	10.77383021	10.99340605	11.09468867
GBAA2038_at	11.39069063	11.37043249	11.40605931	11.33379458	11.4162726	11.45035209	11.46657205	11.29636293	11.3759337	11.43898285	11.77488213	11.70785975	11.44024678	11.59041494	11.75090774	11.52386897	11.59430494	11.209846	12.01996372	11.48168513	11.01729747	10.97741292	10.92881488	10.90400352
GBAA2039_at	11.27504798	11.12131423	11.18254305	11.09983461	11.23408483	11.17058172	11.11265546	11.2799643	11.26906885	11.1941429	11.39542443	11.28581797	11.27583315	11.28634603	11.37452981	11.44228085	11.13811822	10.96748908	11.13114251	11.57321336	11.04725465	11.09852439	11.12131086	11.26062346
GBAA2040_at	11.15502659	11.00332054	10.85884806	10.88582326	11.09287471	11.02512725	10.9281185	11.04447203	11.1326695	11.04955579	11.24848911	11.15363417	11.1012078	11.14845269	11.09303741	11.14115948	10.82724399	10.74719243	10.80605397	11.18289783	11.04018156	11.07591504	10.73202864	10.91499396
GBAA2041_at	11.74829921	11.65164408	12.17293352	12.48798002	11.73809128	11.77300585	12.01092533	12.58961483	12.14001382	11.7456807	12.13636634	12.61917695	11.97373302	12.08548744	12.21749173	12.25246322	12.72415596	11.75633764	12.06306739	12.14573327	12.05867009	11.32587536	12.69712142	12.72109535
GBAA2042_at	11.21968604	11.00559637	11.20736653	11.25382261	11.13586178	11.06398502	11.12739741	11.4760374	11.25839763	11.18373949	11.41428915	11.4074555	11.2195403	11.19816814	11.39139165	11.59903128	11.51357852	11.10677836	11.02373683	11.30137161	11.30001855	10.8703205	10.92605931	10.82271046
GBAA2043_at	10.2316072	10.13562583	10.17300495	10.31743565	10.18269296	10.20568107	10.0945645	10.47635262	10.36468025	10.30172324	10.54779964	10.58772629	10.28911996	10.41139883	10.59705031	10.65224836	10.71472067	10.31849036	10.38176297	10.41466639	10.5565966	10.04975438	10.12822461	9.915555468
GBAA2044_at	10.77314094	10.74803217	10.7940239	10.83601949	10.82197746	10.73659909	10.820241	11.03740607	10.88482773	10.85211062	10.98393726	10.90969846	10.86885219	10.93083022	11.07996374	11.16484501	11.0771972	10.80817271	10.6813082	10.67299976	11.00141206	10.73461655	10.72157761	10.53843893
GBAA2045_at	7.545785131	7.418486412	10.88484759	10.98033322	7.426823211	7.389542003	11.17950673	11.09289728	7.64645565	7.5329293	9.445784997	9.535008224	7.791605374	7.754589102	9.540771059	9.813321026	7.65406608	7.819910977	8.956842153	9.22396649	8.11460361	8.136513287	9.169439064	9.16982638
GBAA2046_at	9.801856696	9.78991622	10.04333587	10.02283179	9.803632073	9.87729116	10.19195951	10.24990118	9.831721723	9.922136068	10.05329644	9.921499656	9.973451043	10.05716574	10.26604163	10.40815408	9.955088059	10.16015803	9.634618745	9.5459395	10.57839775	10.65230499	10.51406219	10.21268835
GBAA2047_at	10.6881384	10.68893874	10.68888471	10.61434744	10.76715603	10.74583943	10.72508658	10.61609037	10.6916549	10.73068515	10.80962836	10.88895988	10.76601721	10.69432388	10.86455793	10.80974907	11.46188031	11.48858077	11.40303687	11.66264147	11.23828141	11.16995208	11.53356096	11.42990322
GBAA2048_at	11.89773896	11.8208031	11.64054394	11.59981842	11.82087133	11.82297729	11.70979696	11.64417456	11.66593851	11.68202524	11.80182553	11.61932076	11.85023565	11.88492849	11.86815997	11.80432723	11.74002664	11.9922563	11.46529438	11.70753581	11.95157434	12.05140064	11.36000085	11.28322046
GBAA2049_at	8.873993196	8.807959265	8.449069849	8.472543764	8.784683302	8.786392475	8.586335195	8.660454886	8.801598212	8.867806394	8.68137968	8.604277739	8.902206214	8.874154877	8.768656231	8.866755077	8.611621397	9.108178853	8.54306428	8.674688449	9.439084666	9.696319761	8.595730061	8.34418092
GBAA2050_at	11.7272537	11.70381098	11.53630714	11.4377237	11.70469801	11.63974961	11.62849712	11.44249925	11.48830367	11.41949284	11.59747573	11.54323344	11.67903532	11.61576799	11.72734128	11.57947136	11.07633094	11.97048993	11.17167619	10.59449332	12.04516578	12.59847129	10.85188178	10.74336761
GBAA2051_at	10.8722874	10.7172808	10.59221378	10.48382535	10.70010288	10.63288759	10.43810742	10.50748022	10.93212445	11.06815792	11.29813768	11.00990801	11.03539948	11.056346	11.13410655	10.99751186	10.31903162	10.41860869	10.7089	10.72038225	10.61480623	10.96536969	9.976955461	9.962422326
GBAA2052_at	11.47053339	11.40411937	11.34912875	11.20419017	11.39749229	11.38555846	11.18612437	11.14896324	11.53222017	11.78424486	11.91345876	11.65095391	11.67205243	11.68077637	11.82322078	11.79009333	10.82931924	11.03613138	11.4175451	11.31385422	11.23068945	11.66522706	11.17223117	11.06164114
GBAA2053_at	9.842952047	9.823137951	9.786149145	9.66880664	9.842446901	9.923837635	9.874035258	9.524278643	9.72283332	9.863677051	10.24714278	10.30530078	9.769175173	9.80767219	9.967628822	9.82951524	10.8241078	11.16182961	10.80543731	10.60773438	10.1960198	10.56123234	10.45212608	10.26023816
GBAA2054_at	6.402505492	6.404014333	6.304294661	6.208765853	6.397379562	6.455184663	6.2172611	6.267955299	6.418446043	6.714522214	6.431179618	6.277519615	6.566414878	6.463076032	6.424050219	6.475116297	6.522376926	6.678270902	6.483076331	6.227339482	6.48567778	6.532306322	6.301496891	6.284209884
GBAA2055_at	6.51350986	6.50810945	6.399527727	6.425441365	6.376942058	6.559758677	6.569896121	6.385146072	6.479439169	6.444985875	6.507345285	6.38702471	6.490561121	6.391984613	6.404357904	6.599546982	6.527235021	6.828838302	6.171986044	6.271721514	6.576610217	6.813833512	6.062130454	5.879721486
GBAA2056_at	5.550974713	5.754089679	5.521703669	5.419311369	5.809199114	5.898604285	5.705183256	5.463996345	5.786629959	5.640875649	5.152080207	5.583277773	5.566515704	5.581102992	5.717969131	5.63068965	6.145035251	5.898012232	6.0728412	6.279670807	5.557855232	5.592474505	7.566264959	7.680614699
GBAA2057_at	9.208910692	9.206269383	9.305074763	9.132299977	9.348559786	9.336303599	9.41401731	9.209628327	8.959585176	9.035708419	9.131375297	9.167851288	9.214228775	9.305440683	9.443025596	9.280171212	9.041465794	9.229996919	9.473722766	8.914230102	9.281104659	9.561517652	8.857409864	8.584830544
GBAA2058_at	8.522199583	8.387744854	8.121743041	8.257383845	8.407930612	8.382129281	8.308109622	8.113229792	8.371310189	8.412707082	8.345573623	8.178518717	8.427568647	8.447199932	8.184505966	8.281756512	8.7341011	8.56820336	8.479173571	8.561224432	8.534016401	8.429640671	8.261613182	8.398495164
GBAA2059_at	10.07275365	10.14056537	9.822091809	9.859053946	10.10875973	10.09346689	9.945525822	9.809321336	10.05468581	10.17394214	10.16619794	10.1998856	10.07356925	10.16551964	10.15060208	9.955060161	10.68091555	10.67151444	10.79140047	10.67610723	10.52256822	10.37363706	10.4241928	10.43220938
GBAA2060_at	6.690899355	6.83164389	6.410182918	6.408407506	6.715816005	6.885510342	6.583755261	6.346733202	6.739733792	6.658666721	6.52470349	6.436195403	6.73351695	6.547735656	6.571262558	6.30368008	6.874296052	7.055735135	6.604914449	7.492828224	7.106951827	6.979116188	7.161343105	6.926326263
GBAA2061_at	12.19169441	12.12148224	12.13798531	12.20335321	12.13191129	12.10970817	12.02113433	12.25127314	12.22352413	12.17756765	12.11226523	12.32736603	11.92178883	11.90428183	12.01092339	11.97997938	12.73695816	11.65723017	12.16880577	13.22815563	12.01482774	11.03000164	12.90727919	13.0291495
GBAA2063_at	10.63670467	10.71504289	10.55191308	10.65850018	10.47070472	10.67706511	10.5995578	10.55124511	10.91616669	10.9835707	10.9446658	10.86792668	10.63334683	10.7726571	10.48516372	10.39107884	11.73660503	11.53995458	11.26686451	11.50502397	11.11625674	10.84293575	11.87836824	11.68641311
GBAA2064_at	10.80804104	10.79228441	11.03691216	10.93437093	10.85694416	10.92126558	10.95066797	11.07500689	11.24486491	11.34153999	11.43290627	11.37536312	11.31934208	11.3386263	11.43481358	11.44632851	11.69154752	11.54480238	11.63283444	11.6614565	11.43945592	11.19244192	12.09006349	11.97189811
GBAA2065_at	10.37822102	10.35265555	10.47711377	10.45614244	10.36551266	10.44603692	10.44676415	10.53120307	10.81224294	10.87454906	10.91324555	10.8826602	10.81511154	10.88023035	10.92525287	10.93386643	11.28355259	11.14035862	11.21447785	11.25508054	11.04569883	10.71729041	11.54887547	11.59819844
GBAA2066_at	5.816581291	5.884549987	5.741447538	5.849135737	5.555280127	5.750243938	5.808042642	5.914934144	6.243195554	6.022431883	6.251283766	6.50466099	6.09848143	6.427534538	6.261716614	6.021365443	6.549499718	6.407514247	6.755976566	6.669235794	6.598421238	6.413213714	7.73558843	7.483463016
GBAA2067_at	4.814806126	4.784775385	4.720868503	4.862417628	4.66912356	4.769474992	4.765700142	4.897663755	5.189551479	4.954024066	4.975012098	5.126406805	4.934014262	4.967896331	5.006172698	4.908157291	5.15349669	5.044253722	5.270175375	5.340019422	5.251711467	4.976794687	5.582352169	5.637590749
GBAA2068_at	8.310117004	8.244602404	8.401192803	8.402525672	8.461846815	8.363951395	8.445153221	8.454496231	8.550467947	8.680086781	8.727592129	8.643433622	8.747848494	8.733594453	8.869791375	8.869590037	9.377890733	9.311237132	9.296009226	9.331429943	9.141411193	8.780423732	9.765550712	9.629857513
GBAA2069_at	11.10345947	11.22798772	11.61209441	11.54399172	11.218217	11.32499721	11.50877662	11.51424756	11.705078	11.67533748	12.00110867	12.2040503	11.48617353	11.49570861	11.67301116	11.66454866	11.62458358	11.56147061	11.75560919	11.42775182	11.18205922	11.02505728	11.1022232	10.90033441
GBAA2070_at	10.83355516	10.96983984	11.24910779	11.26074987	10.89850625	10.98689386	11.13917532	11.24828707	11.47831011	11.37856504	11.70519789	11.86417176	11.20422613	11.2349542	11.3441562	11.38382041	11.42350627	11.36190283	11.53419231	11.287517	11.02051279	10.84559756	10.79162693	10.63146432
GBAA2071_at	10.60912396	10.62160877	10.86199229	10.88951393	10.64088981	10.67604079	10.86820516	10.85463229	11.09296069	11.00322378	11.21327927	11.39303673	10.80264614	10.85736377	10.9527734	10.95890259	11.01922915	10.82174063	11.01272068	10.82080509	10.56460567	10.50065568	10.43867295	10.36654033
GBAA2072_at	10.52633097	10.41923806	10.60384835	10.61710128	10.43106986	10.4417965	10.51129953	10.75240529	10.73638171	10.61748531	10.99750555	10.89842661	10.63591584	10.68392307	10.85360594	10.93176259	10.1834731	10.28001288	10.23969312	10.08470673	10.44546345	10.32714009	9.928556956	9.935946863
GBAA2073_at	8.114304168	8.009043136	7.94485463	7.910404295	8.041185416	8.181586813	8.119352913	7.936123882	8.040935388	7.859813667	7.998328816	8.139525231	8.154816283	8.170183857	8.160028002	7.996870584	8.377059788	8.361451349	8.580287442	8.610229765	8.328467449	8.736877105	8.084942607	8.08248191
GBAA2074_at	10.79144276	10.71658608	10.81539901	10.85557223	10.81116108	10.93983072	10.58261249	10.6340556	11.55432987	11.49681526	11.32365631	11.29239279	10.65469654	10.95484782	10.69646742	10.62449335	12.35499948	12.10764358	12.43265115	13.22992567	11.35382077	10.58779397	12.95065785	12.91344312
GBAA2075_at	11.20536635	11.17480777	11.22513651	11.27937816	11.20639454	11.39237966	11.07820984	11.08273159	11.88059711	11.75604792	11.57515103	11.62102066	11.06578751	11.36687615	11.08259708	11.09152536	12.66989483	12.35310487	12.64875308	13.26907175	11.73991695	11.23973262	13.1158742	13.1849573
GBAA2076_at	10.87247327	10.69289847	10.60591792	10.73000663	10.74816131	10.70103209	10.5616603	10.83191957	10.55184857	10.50607318	10.09900111	10.02767169	10.69898451	10.62476362	10.51799409	10.74340061	10.57441239	10.30425881	10.28320452	10.33754015	10.25605272	9.970869402	10.6284219	10.54661752
GBAA2077_at	10.16696478	10.01692646	9.950590612	10.12445531	10.12222641	10.09357933	9.974980603	10.16574392	9.795284441	9.824866912	9.551083256	9.516532144	10.06580887	9.976728612	9.840232418	10.06372458	9.781968846	9.481724914	9.392383167	9.469207975	9.60314544	9.256116571	10.0548487	9.848409965
GBAA2078_at	6.053226349	5.930008396	5.914180385	5.987213964	5.784660283	5.827135661	5.822617661	6.051494686	6.083383065	5.708553467	5.785803334	6.034514746	6.084969912	5.972810395	5.860926249	5.929527262	6.097980762	5.527538712	5.859637491	5.894088292	5.843776435	5.666357328	6.251744594	6.015668851
GBAA2079_at	12.29609207	12.20330705	12.28358635	12.37039469	12.23407317	12.18609206	12.28590058	12.47743204	11.93152801	11.79981265	12.15339634	12.25994396	12.22649927	12.14645857	12.217117	12.22936143	12.1208613	11.88632352	11.84127623	11.83996683	12.24753278	12.33666278	11.50178089	11.50401385
GBAA2080_at	9.937539902	9.858204153	9.792273278	9.884819197	9.833505173	9.864835864	9.830160418	9.812529126	9.838587447	9.8105643	9.95067766	9.973182536	10.0234672	9.949234253	10.03005374	10.06733797	10.18225435	9.723377113	10.09255072	9.914979064	9.781012566	9.240137807	10.18488636	10.05042808
GBAA2081_at	10.42868014	10.39518436	10.27727535	10.37685355	10.3545638	10.39082964	10.30344407	10.39914074	10.35226515	10.45272319	10.56537377	10.51748532	10.57193156	10.55934265	10.66337603	10.5323828	10.8237721	10.37841771	10.7562064	10.54286659	10.46705962	9.982135878	10.63082754	10.57474979
GBAA2082_at	10.56650063	10.50199994	10.54543954	10.57761238	10.53429968	10.52612904	10.53268697	10.54030906	10.5096893	10.52566278	10.67213912	10.7021018	10.73358079	10.57916701	10.68681353	10.76558383	10.81264074	10.3430199	10.58981193	10.57552978	10.43498212	10.0791056	10.6554455	10.6012697
GBAA2083_at	5.926100957	5.9345329	5.947002581	5.894760938	5.67765216	5.863580457	5.901606206	5.89348942	5.91388968	6.013028493	6.748087372	6.678486887	6.163099997	6.165344967	6.5029994	6.645224654	6.513929954	6.8242269	6.788854576	6.730594036	7.13616449	7.309135035	6.860494808	6.701885528
GBAA2084_at	8.66041245	8.51984624	8.640057942	8.791276319	8.49800701	8.386527824	8.130652702	9.373819786	9.090142528	9.078460025	8.512009568	9.306558331	9.07255119	8.359957245	8.163948278	8.952323422	9.782313709	9.304451791	10.00637763	9.992950829	10.24444899	9.037810053	9.564247942	9.384574585
GBAA2085_at	9.941058536	9.921390348	9.834944067	9.871804362	9.889145592	9.959136223	9.903602186	9.805611919	9.932511063	9.896919227	10.11313049	10.00543669	9.989105475	9.953435156	10.00320782	10.06230715	9.98363601	10.00859023	10.00902691	9.979010807	10.04832237	10.23323364	9.839081177	9.888698078
GBAA2086_at	7.268184772	7.343968595	7.292888972	7.20000509	7.256780839	7.365905834	7.194892005	7.131665873	7.478206542	7.326603344	7.179577496	7.367517349	7.512767295	7.440222816	7.337782563	7.440128539	7.265660838	6.980872219	7.203105451	7.291720079	7.001033646	6.983148876	7.627900155	7.433405078
GBAA2087_at	9.822771631	9.767357629	9.857752278	9.859875372	9.748130365	9.844635739	9.825794008	9.875288482	10.00778971	10.0141743	10.13603485	10.12740575	9.950805796	9.94255427	9.993783809	10.06011718	9.334538083	9.238799768	9.29913549	9.075519271	9.443801931	9.29117491	8.770330405	8.727680321
GBAA2088_at	9.063797852	8.935581694	9.00290081	8.98897573	8.88249581	8.829699605	8.931087027	9.04882643	9.13800196	8.89206566	9.145623125	9.277424189	8.971444825	8.952724851	9.021160021	8.964326102	10.04954276	9.73935427	9.852315466	10.41732115	9.44203034	9.588559814	10.60423058	10.71045405
GBAA2089_at	11.82982861	11.75528326	11.97052392	11.95975505	11.86221395	11.83910751	11.87641419	11.98340696	11.67176834	11.7375718	11.77495983	11.84989143	11.88368897	11.80938157	11.84331289	11.95992928	11.84549471	11.39045407	11.63250494	11.57205539	11.51690364	11.15910912	11.54699107	11.37394029
GBAA2090_at	10.50651243	10.45139976	10.60236358	10.71587287	10.48692796	10.51455591	10.51636138	10.74915035	10.45348002	10.4945145	10.53694991	10.65410836	10.62011332	10.68177044	10.66783186	10.61507887	10.61251037	10.17488154	10.35123849	10.44566504	10.46974314	9.982670535	10.50006495	10.28037492
GBAA2091_at	11.54343094	11.48935815	11.64156967	11.68557558	11.58523028	11.54833067	11.52123237	11.65226596	11.42004824	11.3763525	11.43173966	11.49179638	11.62049445	11.54837993	11.58594499	11.63715752	11.63358908	11.08649532	11.37337612	11.2649253	11.29847291	10.82303653	11.27734932	11.07207276
